"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES"
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-07-29",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-07-30",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-07-31",,,,,"0.24",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-01",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-02",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-03",,,,,"0.70",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-04",,,,,"0.13",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-05",,,,,"0.16",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-07",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-08",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-11",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-12",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-13",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-14",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-16",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-17",,,,,"0.10",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-18",,,,,"0.36",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-19",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-20",,,,,"0.06",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-23",,,,,"0.13",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-24",,,,,"0.35",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-26",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-27",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-28",,,,,"0.34",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-29",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-30",,,,,"0.50",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-08-31",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-01",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-02",,,,,"0.05",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-03",,,,,"0.52",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-04",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-07",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-08",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-11",,,,,"0.19",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-12",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-13",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-14",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-16",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-17",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-18",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-19",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-24",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-26",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-27",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-28",,,,,"0.07",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-29",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-09-30",,,,,"0.42",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-01",,,,,"0.55",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-02",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-03",,,,,"0.04",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-07",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-08",,,,,"0.07",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-11",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-12",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-13",,,,,"0.32",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-14",,,,,"1.95",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-16",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-17",,,,,"1.41",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-18",,,,,"0.08",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-19",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-22",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-23",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-24",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-25",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-26",,,,,"0.03",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-27",,,,,"0.03",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-28",,,,,"0.11",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-29",,,,,"0.20",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-30",,,,,"1.05",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-10-31",,,,,"0.38",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-01",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-02",,,,,"0.48",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-03",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0115","HUDSON 1.4 NW, MA US","42.403721","-71.586806","106.1","2020-11-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-01",,,,,"0.03",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-02",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-03",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-04",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-05",,,,,"0.17",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-07",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-08",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-09",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-11",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-12",,,,,"0.07",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-13",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-14",,,,,"0.02",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-15",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-16",,,,,"0.07",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-17",,,,,"0.06",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-18",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-19",,,,,"0.39",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-24",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-26",,,,,"0.49",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-27",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-28",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-29",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-01-30",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-01",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-02",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-03",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-04",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-05",,,,,"0.04",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-06",,,,,"0.21",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-07",,,,,"0.21",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-08",,,,,"0.30",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-10",,,,,"0.04",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-11",,,,,"0.19",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-12",,,,,"0.15",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-13",,,,,"0.50",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-14",,,,,"0.11",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-16",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-17",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-18",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-19",,,,,"0.48",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-20",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-21",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-24",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-25",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-26",,,,,"0.25",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-27",,,,,"0.60",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-28",,,,,"0.16",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-02-29",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-01",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-02",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-03",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-04",,,,,"0.04",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-05",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-06",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-07",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-08",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-09",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-10",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-11",,,,,"0.00","T,,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-12",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-13",,,,,"0.21",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-14",,,,,"0.21",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-15",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-16",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-17",,,,,"0.01",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-18",,,,,"0.03",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-19",,,,,"0.16",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-20",,,,,"0.51",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-21",,,,,"0.03",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-22",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-23",,,,,"0.00",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-24",,,,,"1.88",",,N",,,,,,,,,,,,
"US1MAMD0119","WATERTOWN 1.1 W, MA US","42.371096","-71.199497","16.5","2020-03-25",,,,,"0.00",",,N",,,,,,,,,,,,
